ip,app,device,os,channel,click_time,is_attributed,click_date,click_hour,click_dow
284968,14,1,13,379,2017-11-09 13:59:38 UTC,0,2017-11-09,13,Thu
50337,3,1,19,379,2017-11-09 14:03:47 UTC,0,2017-11-09,14,Thu
80827,18,1,13,379,2017-11-09 14:17:02 UTC,0,2017-11-09,14,Thu
20215,3,1,19,379,2017-11-09 14:31:51 UTC,0,2017-11-09,14,Thu
119377,15,1,41,379,2017-11-09 14:59:54 UTC,0,2017-11-09,14,Thu
171257,14,1,19,379,2017-11-09 15:01:59 UTC,0,2017-11-09,15,Thu
48240,18,1,13,379,2017-11-09 15:11:41 UTC,0,2017-11-09,15,Thu
5348,14,1,19,379,2017-11-09 15:25:27 UTC,0,2017-11-09,15,Thu
91885,15,1,5,386,2017-11-06 20:41:49 UTC,0,2017-11-06,20,Mon
210945,15,1,6,386,2017-11-07 00:17:19 UTC,0,2017-11-07,0,Tue
141447,15,1,13,386,2017-11-07 05:03:26 UTC,0,2017-11-07,5,Tue
181717,15,1,19,386,2017-11-07 06:07:10 UTC,0,2017-11-07,6,Tue
96983,15,1,14,386,2017-11-07 07:56:35 UTC,0,2017-11-07,7,Tue
38482,15,1,13,386,2017-11-07 08:01:46 UTC,0,2017-11-07,8,Tue
110167,15,1,13,386,2017-11-07 08:18:36 UTC,0,2017-11-07,8,Tue
28652,15,1,25,386,2017-11-07 09:06:17 UTC,0,2017-11-07,9,Tue
18439,15,1,19,386,2017-11-07 11:04:08 UTC,0,2017-11-07,11,Tue
119870,15,1,9,386,2017-11-07 11:09:35 UTC,0,2017-11-07,11,Tue
145896,15,1,19,386,2017-11-07 11:49:34 UTC,0,2017-11-07,11,Tue
40077,15,1,20,386,2017-11-07 13:51:07 UTC,0,2017-11-07,13,Tue
19140,15,1,19,386,2017-11-07 13:56:16 UTC,0,2017-11-07,13,Tue
92907,15,1,6,386,2017-11-07 14:09:38 UTC,0,2017-11-07,14,Tue
99482,15,1,17,386,2017-11-07 14:33:20 UTC,0,2017-11-07,14,Tue
141879,15,1,18,386,2017-11-07 14:35:05 UTC,0,2017-11-07,14,Tue
80736,15,1,17,386,2017-11-07 14:41:46 UTC,0,2017-11-07,14,Tue
171808,15,1,6,386,2017-11-07 14:41:49 UTC,0,2017-11-07,14,Tue
71272,15,1,22,386,2017-11-07 15:38:18 UTC,0,2017-11-07,15,Tue
82068,15,1,19,386,2017-11-07 16:19:19 UTC,0,2017-11-07,16,Tue
220958,15,1,13,386,2017-11-07 23:37:56 UTC,0,2017-11-07,23,Tue
56731,15,1,27,386,2017-11-08 00:03:46 UTC,0,2017-11-08,0,Wed
234055,15,1,13,386,2017-11-08 03:19:29 UTC,0,2017-11-08,3,Wed
114276,15,1,19,386,2017-11-08 04:40:33 UTC,0,2017-11-08,4,Wed
191084,15,1,23,386,2017-11-08 07:45:01 UTC,0,2017-11-08,7,Wed
100869,15,1,13,386,2017-11-08 08:10:20 UTC,0,2017-11-08,8,Wed
64815,15,1,13,386,2017-11-08 13:52:11 UTC,0,2017-11-08,13,Wed
101698,15,1,13,386,2017-11-08 17:36:34 UTC,0,2017-11-08,17,Wed
207893,15,1,17,386,2017-11-08 18:05:49 UTC,0,2017-11-08,18,Wed
107748,15,1,8,386,2017-11-08 22:37:42 UTC,0,2017-11-08,22,Wed
97347,15,1,16,386,2017-11-08 23:38:30 UTC,0,2017-11-08,23,Wed
14063,15,1,9,386,2017-11-08 23:46:29 UTC,0,2017-11-08,23,Wed
48919,15,1,17,386,2017-11-09 02:55:59 UTC,0,2017-11-09,2,Thu
111324,15,1,13,386,2017-11-09 03:05:19 UTC,0,2017-11-09,3,Thu
28498,15,1,47,386,2017-11-09 03:12:14 UTC,0,2017-11-09,3,Thu
2788,15,1,13,386,2017-11-09 03:20:53 UTC,0,2017-11-09,3,Thu
22300,15,1,15,386,2017-11-09 03:46:02 UTC,0,2017-11-09,3,Thu
161406,15,1,19,386,2017-11-09 04:14:56 UTC,0,2017-11-09,4,Thu
300283,15,1,8,386,2017-11-09 05:00:45 UTC,0,2017-11-09,5,Thu
42038,15,1,19,386,2017-11-09 08:48:30 UTC,0,2017-11-09,8,Thu
121127,15,1,19,386,2017-11-09 09:47:42 UTC,0,2017-11-09,9,Thu
16499,15,1,22,386,2017-11-09 11:08:19 UTC,0,2017-11-09,11,Thu
89458,15,1,19,386,2017-11-09 12:18:41 UTC,0,2017-11-09,12,Thu
23260,15,1,37,386,2017-11-09 13:02:25 UTC,0,2017-11-09,13,Thu
29972,15,1,11,386,2017-11-09 13:22:25 UTC,0,2017-11-09,13,Thu
105475,15,1,13,386,2017-11-09 14:24:20 UTC,0,2017-11-09,14,Thu
108386,15,1,44,386,2017-11-09 14:27:17 UTC,0,2017-11-09,14,Thu
31544,15,1,15,386,2017-11-09 15:14:08 UTC,0,2017-11-09,15,Thu
119542,15,1,18,391,2017-11-07 01:22:19 UTC,0,2017-11-07,1,Tue
39958,9,1,13,391,2017-11-07 10:57:14 UTC,0,2017-11-07,10,Tue
214149,15,1,15,391,2017-11-08 10:07:43 UTC,0,2017-11-08,10,Wed
74550,9,1,16,391,2017-11-09 09:23:21 UTC,0,2017-11-09,9,Thu
184092,13,1,607,400,2017-11-06 16:00:15 UTC,0,2017-11-06,16,Mon
102156,13,1,17,400,2017-11-06 23:20:08 UTC,0,2017-11-06,23,Mon
108858,13,1,13,400,2017-11-07 04:33:26 UTC,0,2017-11-07,4,Tue
29411,13,1,13,400,2017-11-07 04:53:45 UTC,0,2017-11-07,4,Tue
105215,13,1,27,400,2017-11-07 05:00:49 UTC,0,2017-11-07,5,Tue
109734,13,1,19,400,2017-11-07 05:12:43 UTC,0,2017-11-07,5,Tue
62639,13,1,37,400,2017-11-07 05:53:57 UTC,0,2017-11-07,5,Tue
120335,13,1,18,400,2017-11-07 06:28:56 UTC,0,2017-11-07,6,Tue
108056,13,1,16,400,2017-11-07 06:52:57 UTC,0,2017-11-07,6,Tue
65253,13,2,9,400,2017-11-07 08:07:07 UTC,0,2017-11-07,8,Tue
104366,13,1,19,400,2017-11-07 09:25:50 UTC,0,2017-11-07,9,Tue
178851,13,1,3,400,2017-11-07 10:00:09 UTC,0,2017-11-07,10,Tue
49321,13,1,19,400,2017-11-07 10:06:24 UTC,0,2017-11-07,10,Tue
59660,13,1,13,400,2017-11-07 11:08:29 UTC,0,2017-11-07,11,Tue
74784,13,1,12,400,2017-11-07 13:02:49 UTC,0,2017-11-07,13,Tue
39095,13,1,26,400,2017-11-07 13:12:39 UTC,0,2017-11-07,13,Tue
43793,13,1,6,400,2017-11-07 14:43:44 UTC,0,2017-11-07,14,Tue
64079,13,1,13,400,2017-11-08 00:23:26 UTC,0,2017-11-08,0,Wed
16970,13,1,13,400,2017-11-08 03:01:05 UTC,0,2017-11-08,3,Wed
18695,13,1,14,400,2017-11-08 03:42:28 UTC,0,2017-11-08,3,Wed
38211,13,1,13,400,2017-11-08 04:31:48 UTC,0,2017-11-08,4,Wed
105475,13,2,13,400,2017-11-08 04:52:03 UTC,0,2017-11-08,4,Wed
88881,13,1,13,400,2017-11-08 06:18:15 UTC,0,2017-11-08,6,Wed
83388,13,1,22,400,2017-11-08 09:23:18 UTC,0,2017-11-08,9,Wed
469,13,1,22,400,2017-11-08 09:34:15 UTC,0,2017-11-08,9,Wed
117115,13,1,19,400,2017-11-08 09:41:05 UTC,0,2017-11-08,9,Wed
231915,13,1,17,400,2017-11-08 13:06:39 UTC,0,2017-11-08,13,Wed
100212,13,1,13,400,2017-11-08 14:00:15 UTC,0,2017-11-08,14,Wed
19264,13,1,19,400,2017-11-08 14:22:04 UTC,0,2017-11-08,14,Wed
74068,13,1,18,400,2017-11-08 15:30:24 UTC,0,2017-11-08,15,Wed
47747,13,1,8,400,2017-11-08 17:48:38 UTC,0,2017-11-08,17,Wed
34751,13,1,19,400,2017-11-09 01:54:09 UTC,0,2017-11-09,1,Thu
123733,13,1,8,400,2017-11-09 02:52:07 UTC,0,2017-11-09,2,Thu
109776,13,1,19,400,2017-11-09 07:22:59 UTC,0,2017-11-09,7,Thu
40372,13,1,12,400,2017-11-09 08:56:36 UTC,0,2017-11-09,8,Thu
75885,13,1,13,400,2017-11-09 14:24:09 UTC,0,2017-11-09,14,Thu
27607,14,1,9,401,2017-11-06 17:04:20 UTC,0,2017-11-06,17,Mon
77107,14,1,42,401,2017-11-06 20:07:37 UTC,0,2017-11-06,20,Mon
59997,14,1,2,401,2017-11-06 23:39:09 UTC,0,2017-11-06,23,Mon
143888,14,1,3,401,2017-11-07 00:15:44 UTC,0,2017-11-07,0,Tue
17917,14,1,17,401,2017-11-07 01:01:15 UTC,0,2017-11-07,1,Tue
200066,14,1,19,401,2017-11-07 02:44:24 UTC,0,2017-11-07,2,Tue
55032,14,1,11,401,2017-11-07 03:07:46 UTC,0,2017-11-07,3,Tue
165919,14,1,13,401,2017-11-07 03:30:23 UTC,0,2017-11-07,3,Tue
112215,14,1,13,401,2017-11-07 03:41:09 UTC,0,2017-11-07,3,Tue
80571,14,1,19,401,2017-11-07 03:54:44 UTC,0,2017-11-07,3,Tue
102235,14,1,19,401,2017-11-07 03:55:24 UTC,0,2017-11-07,3,Tue
8104,14,1,13,401,2017-11-07 05:08:29 UTC,0,2017-11-07,5,Tue
76966,14,1,17,401,2017-11-07 06:12:42 UTC,0,2017-11-07,6,Tue
62339,2,1,53,401,2017-11-07 06:18:11 UTC,0,2017-11-07,6,Tue
10618,14,1,19,401,2017-11-07 06:30:18 UTC,0,2017-11-07,6,Tue
175075,14,1,55,401,2017-11-07 07:18:02 UTC,0,2017-11-07,7,Tue
120361,14,1,14,401,2017-11-07 07:21:39 UTC,0,2017-11-07,7,Tue
39780,14,1,40,401,2017-11-07 08:15:55 UTC,0,2017-11-07,8,Tue
34366,14,1,19,401,2017-11-07 11:04:14 UTC,0,2017-11-07,11,Tue
105587,14,1,19,401,2017-11-07 12:13:35 UTC,0,2017-11-07,12,Tue
55957,14,2,9,401,2017-11-07 13:40:41 UTC,0,2017-11-07,13,Tue
48212,2,1,14,401,2017-11-07 13:53:20 UTC,0,2017-11-07,13,Tue
6196,14,1,19,401,2017-11-07 14:33:34 UTC,0,2017-11-07,14,Tue
84953,14,1,13,401,2017-11-07 14:37:06 UTC,0,2017-11-07,14,Tue
20081,2,1,19,401,2017-11-07 16:09:15 UTC,0,2017-11-07,16,Tue
73767,14,1,37,401,2017-11-07 18:20:44 UTC,0,2017-11-07,18,Tue
36183,14,1,20,401,2017-11-07 21:43:49 UTC,0,2017-11-07,21,Tue
21046,14,1,32,401,2017-11-07 22:28:57 UTC,0,2017-11-07,22,Tue
87556,14,1,13,401,2017-11-07 23:49:51 UTC,0,2017-11-07,23,Tue
135374,14,1,18,401,2017-11-08 01:56:11 UTC,0,2017-11-08,1,Wed
91712,14,1,22,401,2017-11-08 02:55:30 UTC,0,2017-11-08,2,Wed
153937,14,1,20,401,2017-11-08 03:12:33 UTC,0,2017-11-08,3,Wed
112455,14,1,32,401,2017-11-08 03:39:19 UTC,0,2017-11-08,3,Wed
65785,14,1,12,401,2017-11-08 04:52:44 UTC,0,2017-11-08,4,Wed
120385,2,1,13,401,2017-11-08 05:01:49 UTC,0,2017-11-08,5,Wed
65826,2,1,19,401,2017-11-08 05:02:30 UTC,0,2017-11-08,5,Wed
54125,2,1,25,401,2017-11-08 06:52:04 UTC,0,2017-11-08,6,Wed
113236,2,1,25,401,2017-11-08 07:37:43 UTC,0,2017-11-08,7,Wed
272361,14,1,8,401,2017-11-08 07:50:46 UTC,0,2017-11-08,7,Wed
86767,14,1,13,401,2017-11-08 07:51:07 UTC,0,2017-11-08,7,Wed
3564,14,1,17,401,2017-11-08 08:05:25 UTC,0,2017-11-08,8,Wed
28247,14,1,13,401,2017-11-08 08:41:28 UTC,0,2017-11-08,8,Wed
96815,2,1,41,401,2017-11-08 08:43:23 UTC,0,2017-11-08,8,Wed
100311,2,1,12,401,2017-11-08 10:32:21 UTC,0,2017-11-08,10,Wed
40194,2,1,53,401,2017-11-08 10:48:29 UTC,0,2017-11-08,10,Wed
42360,14,1,19,401,2017-11-08 11:03:51 UTC,0,2017-11-08,11,Wed
73233,2,1,13,401,2017-11-08 11:20:48 UTC,0,2017-11-08,11,Wed
97716,14,1,17,401,2017-11-08 12:18:31 UTC,0,2017-11-08,12,Wed
76855,2,1,19,401,2017-11-08 12:26:22 UTC,0,2017-11-08,12,Wed
38219,14,1,19,401,2017-11-08 12:34:59 UTC,0,2017-11-08,12,Wed
198559,2,1,12,401,2017-11-08 13:10:12 UTC,0,2017-11-08,13,Wed
114314,2,1,13,401,2017-11-08 13:36:06 UTC,0,2017-11-08,13,Wed
81896,14,1,1,401,2017-11-08 15:47:47 UTC,0,2017-11-08,15,Wed
86419,2,1,20,401,2017-11-08 18:05:32 UTC,0,2017-11-08,18,Wed
121472,14,1,28,401,2017-11-08 20:52:05 UTC,0,2017-11-08,20,Wed
5178,14,1,18,401,2017-11-08 23:43:29 UTC,0,2017-11-08,23,Wed
33860,2,1,41,401,2017-11-09 00:15:07 UTC,0,2017-11-09,0,Thu
110667,14,1,9,401,2017-11-09 00:16:35 UTC,0,2017-11-09,0,Thu
69944,14,1,19,401,2017-11-09 02:18:53 UTC,0,2017-11-09,2,Thu
59043,14,1,13,401,2017-11-09 02:20:35 UTC,0,2017-11-09,2,Thu
16401,14,1,13,401,2017-11-09 03:49:35 UTC,0,2017-11-09,3,Thu
308454,14,1,27,401,2017-11-09 04:56:30 UTC,0,2017-11-09,4,Thu
27318,14,1,18,401,2017-11-09 06:12:50 UTC,0,2017-11-09,6,Thu
63989,14,1,17,401,2017-11-09 06:57:24 UTC,0,2017-11-09,6,Thu
20215,2,1,37,401,2017-11-09 08:30:38 UTC,0,2017-11-09,8,Thu
168352,14,1,28,401,2017-11-09 09:11:14 UTC,0,2017-11-09,9,Thu
105475,2,1,14,401,2017-11-09 09:24:06 UTC,0,2017-11-09,9,Thu
107907,14,1,13,401,2017-11-09 09:30:44 UTC,0,2017-11-09,9,Thu
130827,14,1,27,401,2017-11-09 09:40:21 UTC,0,2017-11-09,9,Thu
7120,14,1,13,401,2017-11-09 10:27:03 UTC,0,2017-11-09,10,Thu
167091,14,1,1,401,2017-11-09 10:57:52 UTC,0,2017-11-09,10,Thu
254077,14,1,6,401,2017-11-09 11:26:19 UTC,0,2017-11-09,11,Thu
69297,14,1,19,401,2017-11-09 13:07:04 UTC,0,2017-11-09,13,Thu
72831,2,1,18,401,2017-11-09 13:27:42 UTC,0,2017-11-09,13,Thu
60235,3,1,19,402,2017-11-06 22:10:12 UTC,0,2017-11-06,22,Mon
27388,3,2,77,402,2017-11-07 02:55:25 UTC,0,2017-11-07,2,Tue
25097,3,1,19,402,2017-11-07 05:31:17 UTC,0,2017-11-07,5,Tue
209663,3,1,18,402,2017-11-07 09:31:04 UTC,0,2017-11-07,9,Tue
118229,3,1,22,402,2017-11-07 10:21:29 UTC,0,2017-11-07,10,Tue
44663,3,1,19,402,2017-11-07 11:31:20 UTC,0,2017-11-07,11,Tue
251823,3,1,19,402,2017-11-08 08:40:25 UTC,0,2017-11-08,8,Wed
119885,3,1,10,402,2017-11-08 11:57:06 UTC,0,2017-11-08,11,Wed
68089,3,1,60,402,2017-11-08 17:52:42 UTC,0,2017-11-08,17,Wed
105292,3,2,79,402,2017-11-08 22:43:00 UTC,0,2017-11-08,22,Wed
39782,3,1,17,402,2017-11-09 06:24:44 UTC,0,2017-11-09,6,Thu
25097,3,1,10,402,2017-11-09 06:44:17 UTC,0,2017-11-09,6,Thu
105485,3,1,19,402,2017-11-09 10:22:01 UTC,0,2017-11-09,10,Thu
18703,3,1,14,402,2017-11-09 11:02:58 UTC,0,2017-11-09,11,Thu
91536,3,1,19,402,2017-11-09 14:37:36 UTC,0,2017-11-09,14,Thu
16589,3,5,45,404,2017-11-09 14:44:45 UTC,0,2017-11-09,14,Thu
88881,14,1,13,406,2017-11-08 00:50:31 UTC,0,2017-11-08,0,Wed
75574,56,1,18,406,2017-11-08 02:34:03 UTC,0,2017-11-08,2,Wed
164737,56,1,13,406,2017-11-08 03:03:57 UTC,0,2017-11-08,3,Wed
105475,56,1,12,406,2017-11-09 06:53:56 UTC,0,2017-11-09,6,Thu
17149,55,1,13,406,2017-11-09 08:26:08 UTC,0,2017-11-09,8,Thu
97670,56,1,19,406,2017-11-09 09:03:34 UTC,0,2017-11-09,9,Thu
107155,56,1,13,406,2017-11-09 13:42:04 UTC,0,2017-11-09,13,Thu
32930,12,1,17,409,2017-11-06 16:12:48 UTC,0,2017-11-06,16,Mon
176799,12,1,3,409,2017-11-06 16:17:49 UTC,0,2017-11-06,16,Mon
53715,3,1,20,409,2017-11-06 17:04:28 UTC,0,2017-11-06,17,Mon
42447,3,1,20,409,2017-11-06 17:59:28 UTC,0,2017-11-06,17,Mon
41287,3,1,13,409,2017-11-06 18:48:56 UTC,0,2017-11-06,18,Mon
123788,12,1,19,409,2017-11-06 20:23:47 UTC,0,2017-11-06,20,Mon
5729,3,1,19,409,2017-11-06 22:12:29 UTC,0,2017-11-06,22,Mon
117867,3,1,9,409,2017-11-06 23:13:47 UTC,0,2017-11-06,23,Mon
86767,12,1,19,409,2017-11-06 23:14:14 UTC,0,2017-11-06,23,Mon
37462,12,1,19,409,2017-11-06 23:48:10 UTC,0,2017-11-06,23,Mon
195892,3,1,17,409,2017-11-07 00:03:18 UTC,0,2017-11-07,0,Tue
5147,3,1,41,409,2017-11-07 01:53:16 UTC,0,2017-11-07,1,Tue
86521,3,1,41,409,2017-11-07 02:26:59 UTC,0,2017-11-07,2,Tue
199458,3,1,19,409,2017-11-07 02:29:37 UTC,0,2017-11-07,2,Tue
3850,3,1,13,409,2017-11-07 02:45:16 UTC,0,2017-11-07,2,Tue
22677,3,1,17,409,2017-11-07 03:34:05 UTC,0,2017-11-07,3,Tue
69331,3,1,4,409,2017-11-07 04:08:30 UTC,0,2017-11-07,4,Tue
70451,3,1,16,409,2017-11-07 04:37:47 UTC,0,2017-11-07,4,Tue
172724,3,1,13,409,2017-11-07 06:13:28 UTC,0,2017-11-07,6,Tue
42384,12,1,13,409,2017-11-07 06:21:18 UTC,0,2017-11-07,6,Tue
144604,3,1,13,409,2017-11-07 06:31:52 UTC,0,2017-11-07,6,Tue
44692,12,1,8,409,2017-11-07 06:39:54 UTC,0,2017-11-07,6,Tue
95669,3,1,22,409,2017-11-07 06:56:22 UTC,0,2017-11-07,6,Tue
131588,3,1,9,409,2017-11-07 07:08:55 UTC,0,2017-11-07,7,Tue
94003,3,1,19,409,2017-11-07 07:20:48 UTC,0,2017-11-07,7,Tue
184884,3,1,19,409,2017-11-07 08:45:09 UTC,0,2017-11-07,8,Tue
9460,12,1,25,409,2017-11-07 09:06:34 UTC,0,2017-11-07,9,Tue
48384,3,1,19,409,2017-11-07 10:49:55 UTC,0,2017-11-07,10,Tue
5314,3,1,19,409,2017-11-07 11:21:29 UTC,0,2017-11-07,11,Tue
106665,3,1,8,409,2017-11-07 12:06:20 UTC,0,2017-11-07,12,Tue
73487,3,1,19,409,2017-11-07 12:17:47 UTC,0,2017-11-07,12,Tue
119688,12,1,22,409,2017-11-07 13:08:47 UTC,0,2017-11-07,13,Tue
108341,12,1,19,409,2017-11-07 13:17:04 UTC,0,2017-11-07,13,Tue
114965,12,1,19,409,2017-11-07 13:34:16 UTC,0,2017-11-07,13,Tue
105475,3,1,19,409,2017-11-07 13:39:47 UTC,0,2017-11-07,13,Tue
83660,3,1,13,409,2017-11-07 13:55:04 UTC,0,2017-11-07,13,Tue
9781,3,1,13,409,2017-11-07 14:03:56 UTC,0,2017-11-07,14,Tue
125222,12,1,10,409,2017-11-07 14:34:56 UTC,0,2017-11-07,14,Tue
77756,12,1,20,409,2017-11-07 14:49:12 UTC,0,2017-11-07,14,Tue
123948,3,1,8,409,2017-11-07 14:52:45 UTC,0,2017-11-07,14,Tue
67779,3,1,11,409,2017-11-07 15:51:35 UTC,0,2017-11-07,15,Tue
72357,12,1,27,409,2017-11-07 19:09:24 UTC,0,2017-11-07,19,Tue
100971,12,1,19,409,2017-11-07 19:45:26 UTC,0,2017-11-07,19,Tue
73487,3,1,22,409,2017-11-07 23:22:21 UTC,0,2017-11-07,23,Tue
75830,3,1,19,409,2017-11-07 23:48:43 UTC,0,2017-11-07,23,Tue
119349,3,1,19,409,2017-11-08 00:25:25 UTC,0,2017-11-08,0,Wed
83662,12,1,19,409,2017-11-08 00:48:21 UTC,0,2017-11-08,0,Wed
62036,3,1,13,409,2017-11-08 01:11:38 UTC,0,2017-11-08,1,Wed
153181,12,1,18,409,2017-11-08 03:32:04 UTC,0,2017-11-08,3,Wed
114054,12,1,27,409,2017-11-08 03:35:57 UTC,0,2017-11-08,3,Wed
83886,12,1,53,409,2017-11-08 03:41:41 UTC,0,2017-11-08,3,Wed
48240,3,1,19,409,2017-11-08 03:56:14 UTC,0,2017-11-08,3,Wed
83321,3,1,10,409,2017-11-08 04:27:25 UTC,0,2017-11-08,4,Wed
36565,12,1,16,409,2017-11-08 04:37:09 UTC,0,2017-11-08,4,Wed
259330,12,1,19,409,2017-11-08 05:16:59 UTC,0,2017-11-08,5,Wed
100013,3,1,8,409,2017-11-08 06:52:10 UTC,0,2017-11-08,6,Wed
102962,3,1,20,409,2017-11-08 07:07:33 UTC,0,2017-11-08,7,Wed
107643,3,1,15,409,2017-11-08 11:10:59 UTC,0,2017-11-08,11,Wed
279182,12,1,25,409,2017-11-08 11:14:14 UTC,0,2017-11-08,11,Wed
19161,3,1,3,409,2017-11-08 11:58:04 UTC,0,2017-11-08,11,Wed
137780,12,1,13,409,2017-11-08 13:11:46 UTC,0,2017-11-08,13,Wed
109242,3,1,19,409,2017-11-08 13:12:15 UTC,0,2017-11-08,13,Wed
100959,3,1,17,409,2017-11-08 14:04:26 UTC,0,2017-11-08,14,Wed
41573,3,1,48,409,2017-11-08 14:11:19 UTC,0,2017-11-08,14,Wed
10749,12,1,15,409,2017-11-08 14:23:03 UTC,0,2017-11-08,14,Wed
87715,3,1,19,409,2017-11-08 14:47:32 UTC,0,2017-11-08,14,Wed
100654,12,1,17,409,2017-11-08 15:26:27 UTC,0,2017-11-08,15,Wed
39546,3,1,25,409,2017-11-08 15:35:13 UTC,0,2017-11-08,15,Wed
69260,12,1,13,409,2017-11-08 15:56:08 UTC,0,2017-11-08,15,Wed
114133,3,1,19,409,2017-11-08 16:13:55 UTC,0,2017-11-08,16,Wed
14063,12,1,13,409,2017-11-08 16:15:36 UTC,0,2017-11-08,16,Wed
44663,12,1,19,409,2017-11-08 16:48:32 UTC,0,2017-11-08,16,Wed
95962,3,1,41,409,2017-11-08 19:37:22 UTC,0,2017-11-08,19,Wed
39428,3,1,19,409,2017-11-08 22:56:20 UTC,0,2017-11-08,22,Wed
48569,12,1,13,409,2017-11-09 01:31:33 UTC,0,2017-11-09,1,Thu
98344,12,1,3,409,2017-11-09 01:46:22 UTC,0,2017-11-09,1,Thu
20215,12,2,17,409,2017-11-09 01:58:38 UTC,0,2017-11-09,1,Thu
44349,12,1,20,409,2017-11-09 02:00:53 UTC,0,2017-11-09,2,Thu
103555,3,1,18,409,2017-11-09 02:24:37 UTC,0,2017-11-09,2,Thu
83928,12,1,13,409,2017-11-09 02:40:20 UTC,0,2017-11-09,2,Thu
67585,12,1,19,409,2017-11-09 02:44:35 UTC,0,2017-11-09,2,Thu
163461,3,1,13,409,2017-11-09 03:42:39 UTC,0,2017-11-09,3,Thu
69034,12,1,30,409,2017-11-09 03:43:36 UTC,0,2017-11-09,3,Thu
42404,12,1,26,409,2017-11-09 04:02:10 UTC,0,2017-11-09,4,Thu
109832,12,1,19,409,2017-11-09 04:13:43 UTC,0,2017-11-09,4,Thu
30151,3,1,19,409,2017-11-09 04:24:50 UTC,0,2017-11-09,4,Thu
96832,3,1,3,409,2017-11-09 04:41:31 UTC,0,2017-11-09,4,Thu
289845,12,1,13,409,2017-11-09 04:57:17 UTC,0,2017-11-09,4,Thu
105475,3,1,13,409,2017-11-09 05:00:20 UTC,0,2017-11-09,5,Thu
41691,12,1,17,409,2017-11-09 05:26:05 UTC,0,2017-11-09,5,Thu
109035,12,1,37,409,2017-11-09 05:44:45 UTC,0,2017-11-09,5,Thu
49604,3,1,13,409,2017-11-09 06:05:44 UTC,0,2017-11-09,6,Thu
74013,12,1,19,409,2017-11-09 06:12:54 UTC,0,2017-11-09,6,Thu
90557,12,1,19,409,2017-11-09 06:41:12 UTC,0,2017-11-09,6,Thu
79103,12,1,10,409,2017-11-09 09:07:22 UTC,0,2017-11-09,9,Thu
59086,3,1,41,409,2017-11-09 10:23:33 UTC,0,2017-11-09,10,Thu
264331,3,1,19,409,2017-11-09 10:35:37 UTC,0,2017-11-09,10,Thu
99972,3,1,18,409,2017-11-09 11:56:51 UTC,0,2017-11-09,11,Thu
179344,3,1,27,409,2017-11-09 12:04:17 UTC,0,2017-11-09,12,Thu
26454,3,1,19,409,2017-11-09 12:13:59 UTC,0,2017-11-09,12,Thu
2564,12,1,7,409,2017-11-09 13:05:29 UTC,0,2017-11-09,13,Thu
93263,3,1,10,409,2017-11-09 15:08:15 UTC,0,2017-11-09,15,Thu
118284,3,1,17,409,2017-11-09 15:53:58 UTC,0,2017-11-09,15,Thu
17077,45,1,16,411,2017-11-07 01:01:12 UTC,0,2017-11-07,1,Tue
49600,45,2,10,411,2017-11-09 09:40:50 UTC,0,2017-11-09,9,Thu
112291,15,1,13,412,2017-11-07 01:45:21 UTC,0,2017-11-07,1,Tue
141999,15,1,1,412,2017-11-07 02:04:58 UTC,0,2017-11-07,2,Tue
30781,15,1,17,412,2017-11-07 03:06:19 UTC,0,2017-11-07,3,Tue
59391,15,1,13,412,2017-11-07 07:58:25 UTC,0,2017-11-07,7,Tue
25152,15,1,19,412,2017-11-07 08:40:26 UTC,0,2017-11-07,8,Tue
64563,15,1,15,412,2017-11-07 08:48:28 UTC,0,2017-11-07,8,Tue
1634,15,1,18,412,2017-11-07 13:05:00 UTC,0,2017-11-07,13,Tue
50164,15,1,18,412,2017-11-07 13:34:36 UTC,0,2017-11-07,13,Tue
66015,15,1,3,412,2017-11-07 13:35:00 UTC,0,2017-11-07,13,Tue
227947,15,1,23,412,2017-11-08 00:16:44 UTC,0,2017-11-08,0,Wed
27782,15,1,16,412,2017-11-08 00:20:10 UTC,0,2017-11-08,0,Wed
66769,15,1,25,412,2017-11-08 00:21:03 UTC,0,2017-11-08,0,Wed
153621,15,1,22,412,2017-11-08 00:22:43 UTC,0,2017-11-08,0,Wed
69449,15,1,18,412,2017-11-08 04:51:39 UTC,0,2017-11-08,4,Wed
53964,15,1,13,412,2017-11-08 09:23:06 UTC,0,2017-11-08,9,Wed
97744,15,1,19,412,2017-11-08 10:27:19 UTC,0,2017-11-08,10,Wed
88971,15,1,15,412,2017-11-08 12:42:46 UTC,0,2017-11-08,12,Wed
175837,15,1,18,412,2017-11-08 13:08:48 UTC,0,2017-11-08,13,Wed
110628,15,1,13,412,2017-11-08 18:01:15 UTC,0,2017-11-08,18,Wed
10299,15,1,25,412,2017-11-09 00:34:40 UTC,0,2017-11-09,0,Thu
362038,15,1,13,412,2017-11-09 00:43:32 UTC,0,2017-11-09,0,Thu
119040,15,1,13,412,2017-11-09 02:12:35 UTC,0,2017-11-09,2,Thu
23203,15,1,25,412,2017-11-09 02:53:33 UTC,0,2017-11-09,2,Thu
8292,15,1,27,412,2017-11-09 04:04:45 UTC,0,2017-11-09,4,Thu
16032,15,1,6,412,2017-11-09 04:32:49 UTC,0,2017-11-09,4,Thu
212126,15,1,3,412,2017-11-09 05:38:11 UTC,0,2017-11-09,5,Thu
