ip,app,device,os,channel,click_time,is_attributed,click_datetime,click_date,click_hour,click_dow
37426,12,1,3,178,2017-11-08 8:00:17,0,11/8/2017 8:00:17,2017-11-08,8,Wed
61230,3,1,10,424,2017-11-07 23:52:15,0,11/7/2017 23:52:15,2017-11-07,23,Tue
64756,13,1,19,477,2017-11-07 6:03:49,0,11/7/2017 6:03:49,2017-11-07,6,Tue
7131,21,1,9,128,2017-11-08 5:43:31,0,11/8/2017 5:43:31,2017-11-08,5,Wed
69034,12,1,30,409,2017-11-09 3:43:36,0,11/9/2017 3:43:36,2017-11-09,3,Thu
310927,3,1,49,173,2017-11-09 8:48:22,0,11/9/2017 8:48:22,2017-11-09,8,Thu
70474,12,1,18,140,2017-11-08 6:14:07,0,11/8/2017 6:14:07,2017-11-08,6,Wed
75453,11,1,19,319,2017-11-07 23:15:31,0,11/7/2017 23:15:31,2017-11-07,23,Tue
75453,3,1,19,280,2017-11-09 1:31:27,0,11/9/2017 1:31:27,2017-11-09,1,Thu
105290,2,1,13,237,2017-11-06 16:15:54,0,11/6/2017 16:15:54,2017-11-06,16,Mon
7474,1,1,9,135,2017-11-09 5:01:57,0,11/9/2017 5:01:57,2017-11-09,5,Thu
104502,15,1,18,265,2017-11-07 14:23:36,0,11/7/2017 14:23:36,2017-11-07,14,Tue
43537,1,1,16,124,2017-11-07 9:30:40,0,11/7/2017 9:30:40,2017-11-07,9,Tue
2786,13,1,13,477,2017-11-09 2:43:53,0,11/9/2017 2:43:53,2017-11-09,2,Thu
10410,9,1,10,466,2017-11-09 4:10:24,0,11/9/2017 4:10:24,2017-11-09,4,Thu
30463,15,1,19,245,2017-11-08 4:42:04,0,11/8/2017 4:42:04,2017-11-08,4,Wed
60311,15,1,19,278,2017-11-09 8:20:52,0,11/9/2017 8:20:52,2017-11-09,8,Thu
52600,9,1,13,134,2017-11-08 6:23:45,0,11/8/2017 6:23:45,2017-11-08,6,Wed
90626,23,1,41,153,2017-11-07 3:01:49,0,11/7/2017 3:01:49,2017-11-07,3,Tue
30587,1,1,18,153,2017-11-08 4:22:30,0,11/8/2017 4:22:30,2017-11-08,4,Wed
89940,18,3032,607,107,2017-11-06 23:29:05,0,11/6/2017 23:29:05,2017-11-06,23,Mon
279352,9,1,41,466,2017-11-08 14:37:45,0,11/8/2017 14:37:45,2017-11-08,14,Wed
103065,15,1,46,278,2017-11-08 14:56:47,0,11/8/2017 14:56:47,2017-11-08,14,Wed
13186,3,1,22,182,2017-11-09 12:45:53,0,11/9/2017 12:45:53,2017-11-09,12,Thu
97013,9,1,19,334,2017-11-07 0:08:00,0,11/7/2017 0:08:00,2017-11-07,0,Tue
95766,3,1,13,480,2017-11-07 5:47:44,0,11/7/2017 5:47:44,2017-11-07,5,Tue
67241,27,1,19,122,2017-11-07 10:44:17,0,11/7/2017 10:44:17,2017-11-07,10,Tue
172697,12,1,6,259,2017-11-07 0:07:14,0,11/7/2017 0:07:14,2017-11-07,0,Tue
44494,3,1,20,153,2017-11-07 16:56:10,0,11/7/2017 16:56:10,2017-11-07,16,Tue
35436,14,1,22,489,2017-11-08 8:51:02,0,11/8/2017 8:51:02,2017-11-08,8,Wed
81776,12,1,22,242,2017-11-08 7:54:25,0,11/8/2017 7:54:25,2017-11-08,7,Wed
53479,18,1,17,107,2017-11-07 15:20:17,0,11/7/2017 15:20:17,2017-11-07,15,Tue
101499,13,1,35,477,2017-11-08 1:05:15,0,11/8/2017 1:05:15,2017-11-08,1,Wed
158557,3,1,25,280,2017-11-09 3:24:53,0,11/9/2017 3:24:53,2017-11-09,3,Thu
61718,26,1,19,477,2017-11-08 23:43:59,0,11/8/2017 23:43:59,2017-11-08,23,Wed
81837,9,2,35,234,2017-11-08 15:57:24,0,11/8/2017 15:57:24,2017-11-08,15,Wed
12874,15,1,35,245,2017-11-07 13:17:28,0,11/7/2017 13:17:28,2017-11-07,13,Tue
178771,2,1,19,236,2017-11-09 7:49:31,0,11/9/2017 7:49:31,2017-11-09,7,Thu
67445,12,1,13,340,2017-11-08 11:18:47,0,11/8/2017 11:18:47,2017-11-08,11,Wed
101921,13,1,13,477,2017-11-07 11:54:29,0,11/7/2017 11:54:29,2017-11-07,11,Tue
93486,9,1,19,258,2017-11-08 6:47:08,0,11/8/2017 6:47:08,2017-11-08,6,Wed
89192,14,1,19,467,2017-11-09 0:32:46,0,11/9/2017 0:32:46,2017-11-09,0,Thu
123994,12,1,19,265,2017-11-09 7:47:46,0,11/9/2017 7:47:46,2017-11-09,7,Thu
64609,14,1,19,463,2017-11-08 2:35:53,0,11/8/2017 2:35:53,2017-11-08,2,Wed
8292,12,1,13,326,2017-11-06 23:35:35,0,11/6/2017 23:35:35,2017-11-06,23,Mon
73296,1,1,37,153,2017-11-07 6:36:06,0,11/7/2017 6:36:06,2017-11-07,6,Tue
66437,12,1,19,245,2017-11-08 11:17:38,0,11/8/2017 11:17:38,2017-11-08,11,Wed
89821,15,1,13,430,2017-11-08 14:44:22,0,11/8/2017 14:44:22,2017-11-08,14,Wed
8438,3,1,3,280,2017-11-08 1:50:46,0,11/8/2017 1:50:46,2017-11-08,1,Wed
205301,18,1,17,107,2017-11-08 4:47:37,0,11/8/2017 4:47:37,2017-11-08,4,Wed
125339,21,1,13,128,2017-11-09 7:53:18,0,11/9/2017 7:53:18,2017-11-09,7,Thu
90904,2,1,19,212,2017-11-09 0:07:03,0,11/9/2017 0:07:03,2017-11-09,0,Thu
33888,14,1,47,379,2017-11-09 9:34:19,0,11/9/2017 9:34:19,2017-11-09,9,Thu
27429,15,1,13,430,2017-11-07 9:19:38,0,11/7/2017 9:19:38,2017-11-07,9,Tue
114722,12,1,22,245,2017-11-09 4:27:30,0,11/9/2017 4:27:30,2017-11-09,4,Thu
141352,3,1,13,130,2017-11-07 6:23:38,0,11/7/2017 6:23:38,2017-11-07,6,Tue
199552,20,1,1,259,2017-11-08 17:05:39,0,11/8/2017 17:05:39,2017-11-08,17,Wed
114276,18,1,19,107,2017-11-08 8:40:37,0,11/8/2017 8:40:37,2017-11-08,8,Wed
29101,1,1,13,24,2017-11-09 10:21:56,0,11/9/2017 10:21:56,2017-11-09,10,Thu
48282,2,1,13,122,2017-11-07 14:24:47,0,11/7/2017 14:24:47,2017-11-07,14,Tue
2770,12,1,17,178,2017-11-07 13:18:39,0,11/7/2017 13:18:39,2017-11-07,13,Tue
57783,14,1,42,446,2017-11-09 12:37:32,0,11/9/2017 12:37:32,2017-11-09,12,Thu
55632,28,1,2,135,2017-11-07 2:08:41,0,11/7/2017 2:08:41,2017-11-07,2,Tue
144253,3,1,8,130,2017-11-09 15:17:10,0,11/9/2017 15:17:10,2017-11-09,15,Thu
92766,9,1,37,234,2017-11-09 6:45:06,0,11/9/2017 6:45:06,2017-11-09,6,Thu
28010,12,1,13,265,2017-11-07 6:52:43,0,11/7/2017 6:52:43,2017-11-07,6,Tue
33247,3,1,19,424,2017-11-09 9:19:15,0,11/9/2017 9:19:15,2017-11-09,9,Thu
64187,12,1,19,178,2017-11-07 3:21:21,0,11/7/2017 3:21:21,2017-11-07,3,Tue
66176,11,1,19,122,2017-11-07 15:08:34,0,11/7/2017 15:08:34,2017-11-07,15,Tue
92673,3,2,44,153,2017-11-07 14:59:56,0,11/7/2017 14:59:56,2017-11-07,14,Tue
84774,12,1,3,328,2017-11-09 15:04:52,0,11/9/2017 15:04:52,2017-11-09,15,Thu
159361,6,1,19,125,2017-11-07 14:05:14,0,11/7/2017 14:05:14,2017-11-07,14,Tue
81514,21,2,18,128,2017-11-08 9:58:30,0,11/8/2017 9:58:30,2017-11-08,9,Wed
81792,18,1,40,107,2017-11-08 7:28:22,0,11/8/2017 7:28:22,2017-11-08,7,Wed
107274,24,2,19,105,2017-11-09 15:23:20,0,11/9/2017 15:23:20,2017-11-09,15,Thu
66663,18,1,41,107,2017-11-08 16:38:44,0,11/8/2017 16:38:44,2017-11-08,16,Wed
48240,18,1,13,379,2017-11-09 15:11:41,0,11/9/2017 15:11:41,2017-11-09,15,Thu
47073,12,1,9,245,2017-11-06 16:15:10,0,11/6/2017 16:15:10,2017-11-06,16,Mon
49602,20,1,25,259,2017-11-08 14:18:51,0,11/8/2017 14:18:51,2017-11-08,14,Wed
1415,22,1,19,116,2017-11-09 14:01:06,0,11/9/2017 14:01:06,2017-11-09,14,Thu
89757,2,1,19,205,2017-11-09 3:14:29,0,11/9/2017 3:14:29,2017-11-09,3,Thu
184901,9,1,19,445,2017-11-08 9:56:42,0,11/8/2017 9:56:42,2017-11-08,9,Wed
80300,14,1,19,349,2017-11-08 13:56:56,0,11/8/2017 13:56:56,2017-11-08,13,Wed
49407,2,1,42,477,2017-11-07 15:00:57,0,11/7/2017 15:00:57,2017-11-07,15,Tue
145003,3,1,10,280,2017-11-08 12:18:08,0,11/8/2017 12:18:08,2017-11-08,12,Wed
41092,12,1,13,340,2017-11-08 17:49:49,0,11/8/2017 17:49:49,2017-11-08,17,Wed
21276,12,1,13,265,2017-11-08 23:19:47,0,11/8/2017 23:19:47,2017-11-08,23,Wed
116558,12,1,17,265,2017-11-08 3:44:53,0,11/8/2017 3:44:53,2017-11-08,3,Wed
59470,21,1,10,128,2017-11-08 2:27:45,0,11/8/2017 2:27:45,2017-11-08,2,Wed
7617,3,1,14,280,2017-11-08 4:04:30,0,11/8/2017 4:04:30,2017-11-08,4,Wed
171808,15,1,6,386,2017-11-07 14:41:49,0,11/7/2017 14:41:49,2017-11-07,14,Tue
5729,3,1,19,409,2017-11-06 22:12:29,0,11/6/2017 22:12:29,2017-11-06,22,Mon
201920,64,1,19,459,2017-11-07 14:51:38,0,11/7/2017 14:51:38,2017-11-07,14,Tue
114276,3,1,19,135,2017-11-08 11:58:28,0,11/8/2017 11:58:28,2017-11-08,11,Wed
94874,22,1,13,116,2017-11-08 6:41:28,0,11/8/2017 6:41:28,2017-11-08,6,Wed
7134,10,1,13,377,2017-11-09 10:21:50,0,11/9/2017 10:21:50,2017-11-09,10,Thu
100701,3,1,19,280,2017-11-08 4:34:50,0,11/8/2017 4:34:50,2017-11-08,4,Wed
33641,18,1,1,107,2017-11-09 6:00:10,0,11/9/2017 6:00:10,2017-11-09,6,Thu
102025,11,1,20,137,2017-11-09 0:36:11,0,11/9/2017 0:36:11,2017-11-09,0,Thu
14839,14,1,27,480,2017-11-08 15:09:01,0,11/8/2017 15:09:01,2017-11-08,15,Wed
76554,9,1,19,334,2017-11-09 5:02:56,0,11/9/2017 5:02:56,2017-11-09,5,Thu
180643,18,1,13,121,2017-11-07 10:36:37,0,11/7/2017 10:36:37,2017-11-07,10,Tue
728,2,1,22,219,2017-11-07 21:01:35,0,11/7/2017 21:01:35,2017-11-07,21,Tue
93054,6,1,9,125,2017-11-08 12:40:37,0,11/8/2017 12:40:37,2017-11-08,12,Wed
134147,9,1,19,232,2017-11-07 7:40:42,0,11/7/2017 7:40:42,2017-11-07,7,Tue
80605,3,1,31,137,2017-11-09 13:54:43,0,11/9/2017 13:54:43,2017-11-09,13,Thu
32587,9,1,9,134,2017-11-08 1:08:41,0,11/8/2017 1:08:41,2017-11-08,1,Wed
58357,12,1,18,219,2017-11-07 10:48:51,0,11/7/2017 10:48:51,2017-11-07,10,Tue
41287,3,1,13,409,2017-11-06 18:48:56,0,11/6/2017 18:48:56,2017-11-06,18,Mon
5348,15,1,37,278,2017-11-09 5:00:45,0,11/9/2017 5:00:45,2017-11-09,5,Thu
100013,3,1,8,409,2017-11-08 6:52:10,0,11/8/2017 6:52:10,2017-11-08,6,Wed
95763,3,2,9,137,2017-11-07 23:54:10,0,11/7/2017 23:54:10,2017-11-07,23,Tue
88018,3,1,19,280,2017-11-08 11:03:15,0,11/8/2017 11:03:15,2017-11-08,11,Wed
174803,2,1,13,469,2017-11-07 9:26:44,0,11/7/2017 9:26:44,2017-11-07,9,Tue
155720,14,1,17,379,2017-11-06 23:26:42,0,11/6/2017 23:26:42,2017-11-06,23,Mon
93021,15,1,3,245,2017-11-07 2:38:12,0,11/7/2017 2:38:12,2017-11-07,2,Tue
73516,12,1,17,259,2017-11-09 14:33:13,0,11/9/2017 14:33:13,2017-11-09,14,Thu
5348,2,2,32,122,2017-11-07 11:41:59,0,11/7/2017 11:41:59,2017-11-07,11,Tue
5314,15,1,15,379,2017-11-08 11:54:34,0,11/8/2017 11:54:34,2017-11-08,11,Wed
91311,107,1,18,171,2017-11-07 7:47:14,0,11/7/2017 7:47:14,2017-11-07,7,Tue
4420,2,1,15,236,2017-11-08 6:01:27,0,11/8/2017 6:01:27,2017-11-08,6,Wed
109743,3,1,25,379,2017-11-09 1:38:39,0,11/9/2017 1:38:39,2017-11-09,1,Thu
103866,8,1,9,145,2017-11-09 7:54:09,0,11/9/2017 7:54:09,2017-11-09,7,Thu
166001,9,1,19,334,2017-11-08 3:27:07,0,11/8/2017 3:27:07,2017-11-08,3,Wed
123803,26,1,19,121,2017-11-09 9:31:29,0,11/9/2017 9:31:29,2017-11-09,9,Thu
37255,15,1,13,245,2017-11-08 16:14:02,0,11/8/2017 16:14:02,2017-11-08,16,Wed
53408,15,1,17,140,2017-11-09 11:41:17,0,11/9/2017 11:41:17,2017-11-09,11,Thu
34304,14,1,16,463,2017-11-06 21:48:49,0,11/6/2017 21:48:49,2017-11-06,21,Mon
268343,15,1,19,245,2017-11-08 2:32:29,0,11/8/2017 2:32:29,2017-11-08,2,Wed
44242,3,1,19,280,2017-11-07 13:01:19,0,11/7/2017 13:01:19,2017-11-07,13,Tue
4295,15,2,15,245,2017-11-08 14:27:14,0,11/8/2017 14:27:14,2017-11-08,14,Wed
95509,26,1,13,121,2017-11-09 11:13:50,0,11/9/2017 11:13:50,2017-11-09,11,Thu
35180,27,1,47,122,2017-11-08 6:05:02,0,11/8/2017 6:05:02,2017-11-08,6,Wed
9287,12,1,13,178,2017-11-07 14:46:27,0,11/7/2017 14:46:27,2017-11-07,14,Tue
115772,9,1,16,466,2017-11-08 3:01:22,0,11/8/2017 3:01:22,2017-11-08,3,Wed
47168,9,1,17,215,2017-11-07 0:25:13,0,11/7/2017 0:25:13,2017-11-07,0,Tue
114999,13,1,8,477,2017-11-09 5:10:39,0,11/9/2017 5:10:39,2017-11-09,5,Thu
7521,14,1,19,480,2017-11-09 2:38:50,0,11/9/2017 2:38:50,2017-11-09,2,Thu
841,15,1,25,480,2017-11-08 14:17:10,0,11/8/2017 14:17:10,2017-11-08,14,Wed
66743,1,1,13,134,2017-11-06 20:24:08,0,11/6/2017 20:24:08,2017-11-06,20,Mon
88528,18,1,19,107,2017-11-07 5:09:53,0,11/7/2017 5:09:53,2017-11-07,5,Tue
80305,9,1,17,445,2017-11-08 1:01:30,0,11/8/2017 1:01:30,2017-11-08,1,Wed
137052,9,1,13,442,2017-11-06 22:43:19,0,11/6/2017 22:43:19,2017-11-06,22,Mon
109770,15,1,9,265,2017-11-07 1:44:05,0,11/7/2017 1:44:05,2017-11-07,1,Tue
46077,3,1,13,205,2017-11-09 5:08:39,0,11/9/2017 5:08:39,2017-11-09,5,Thu
96165,15,1,13,153,2017-11-09 14:47:43,0,11/9/2017 14:47:43,2017-11-09,14,Thu
28434,3,1,10,280,2017-11-08 3:08:26,0,11/8/2017 3:08:26,2017-11-08,3,Wed
80228,2,1,13,477,2017-11-06 23:16:10,0,11/6/2017 23:16:10,2017-11-06,23,Mon
214767,23,1,13,153,2017-11-08 7:24:19,0,11/8/2017 7:24:19,2017-11-08,7,Wed
251341,2,1,13,237,2017-11-09 2:04:20,0,11/9/2017 2:04:20,2017-11-09,2,Thu
95388,8,1,19,145,2017-11-07 16:26:09,0,11/7/2017 16:26:09,2017-11-07,16,Tue
41445,6,1,13,125,2017-11-07 7:02:48,0,11/7/2017 7:02:48,2017-11-07,7,Tue
38866,2,1,17,477,2017-11-09 5:55:38,0,11/9/2017 5:55:38,2017-11-09,5,Thu
72253,6,1,17,125,2017-11-08 1:03:06,0,11/8/2017 1:03:06,2017-11-08,1,Wed
211410,2,1,18,477,2017-11-09 0:15:29,0,11/9/2017 0:15:29,2017-11-09,0,Thu
114802,2,1,13,477,2017-11-08 22:25:06,0,11/8/2017 22:25:06,2017-11-08,22,Wed
105485,18,1,19,107,2017-11-08 7:22:00,0,11/8/2017 7:22:00,2017-11-08,7,Wed
60235,3,1,19,402,2017-11-06 22:10:12,0,11/6/2017 22:10:12,2017-11-06,22,Mon
66175,2,1,34,219,2017-11-08 0:38:00,0,11/8/2017 0:38:00,2017-11-08,0,Wed
102118,15,1,22,3,2017-11-08 10:42:25,0,11/8/2017 10:42:25,2017-11-08,10,Wed
10759,15,1,19,315,2017-11-07 12:07:57,0,11/7/2017 12:07:57,2017-11-07,12,Tue
12948,24,1,47,105,2017-11-08 15:53:02,0,11/8/2017 15:53:02,2017-11-08,15,Wed
114276,3,1,19,489,2017-11-08 4:36:55,0,11/8/2017 4:36:55,2017-11-08,4,Wed
34738,3,1,13,280,2017-11-07 5:42:29,0,11/7/2017 5:42:29,2017-11-07,5,Tue
59384,1,1,19,153,2017-11-07 15:14:29,0,11/7/2017 15:14:29,2017-11-07,15,Tue
76181,12,2,9,178,2017-11-09 6:01:03,0,11/9/2017 6:01:03,2017-11-09,6,Thu
362641,14,1,10,467,2017-11-09 5:39:56,0,11/9/2017 5:39:56,2017-11-09,5,Thu
105649,2,2,8,205,2017-11-08 13:47:23,0,11/8/2017 13:47:23,2017-11-08,13,Wed
5740,2,1,32,237,2017-11-08 3:08:44,0,11/8/2017 3:08:44,2017-11-08,3,Wed
45769,8,1,19,145,2017-11-09 8:13:16,0,11/9/2017 8:13:16,2017-11-09,8,Thu
92721,64,1,41,459,2017-11-06 17:43:32,0,11/6/2017 17:43:32,2017-11-06,17,Mon
17013,3,1,16,280,2017-11-08 1:56:28,0,11/8/2017 1:56:28,2017-11-08,1,Wed
184092,13,1,607,400,2017-11-06 16:00:15,0,11/6/2017 16:00:15,2017-11-06,16,Mon
20385,14,1,19,379,2017-11-09 11:36:18,0,11/9/2017 11:36:18,2017-11-09,11,Thu
195931,28,1,22,135,2017-11-07 5:35:15,0,11/7/2017 5:35:15,2017-11-07,5,Tue
12399,3,1,16,137,2017-11-07 23:26:33,0,11/7/2017 23:26:33,2017-11-07,23,Tue
38861,9,1,3,334,2017-11-08 6:35:58,0,11/8/2017 6:35:58,2017-11-08,6,Wed
1091,3,1,41,280,2017-11-08 15:37:31,0,11/8/2017 15:37:31,2017-11-08,15,Wed
22677,3,1,17,409,2017-11-07 3:34:05,0,11/7/2017 3:34:05,2017-11-07,3,Tue
92376,18,1,17,121,2017-11-09 15:41:42,0,11/9/2017 15:41:42,2017-11-09,15,Thu
7377,3,1,3,280,2017-11-09 5:25:27,0,11/9/2017 5:25:27,2017-11-09,5,Thu
142716,2,1,13,435,2017-11-07 12:25:06,0,11/7/2017 12:25:06,2017-11-07,12,Tue
73516,3,2,27,153,2017-11-07 7:15:34,0,11/7/2017 7:15:34,2017-11-07,7,Tue
83252,23,1,6,153,2017-11-07 9:01:26,0,11/7/2017 9:01:26,2017-11-07,9,Tue
108180,18,1,27,121,2017-11-09 11:52:51,0,11/9/2017 11:52:51,2017-11-09,11,Thu
88923,8,1,19,145,2017-11-08 23:41:21,0,11/8/2017 23:41:21,2017-11-08,23,Wed
107969,64,1,23,459,2017-11-08 6:12:07,0,11/8/2017 6:12:07,2017-11-08,6,Wed
53454,3,2,13,417,2017-11-09 13:15:34,0,11/9/2017 13:15:34,2017-11-09,13,Thu
50395,2,1,13,477,2017-11-09 5:56:06,0,11/9/2017 5:56:06,2017-11-09,5,Thu
54401,12,1,20,245,2017-11-06 16:58:51,0,11/6/2017 16:58:51,2017-11-06,16,Mon
50197,15,1,13,3,2017-11-07 1:39:55,0,11/7/2017 1:39:55,2017-11-07,1,Tue
74068,2,1,8,237,2017-11-08 10:51:02,0,11/8/2017 10:51:02,2017-11-08,10,Wed
255171,18,1,1,107,2017-11-09 12:28:29,0,11/9/2017 12:28:29,2017-11-09,12,Thu
65792,12,1,18,245,2017-11-07 9:09:24,0,11/7/2017 9:09:24,2017-11-07,9,Tue
121616,9,1,19,334,2017-11-09 7:43:24,0,11/9/2017 7:43:24,2017-11-09,7,Thu
79666,29,2,9,343,2017-11-09 3:10:08,0,11/9/2017 3:10:08,2017-11-09,3,Thu
8208,2,1,19,237,2017-11-09 4:20:23,0,11/9/2017 4:20:23,2017-11-09,4,Thu
5348,3,1,13,280,2017-11-08 13:59:50,0,11/8/2017 13:59:50,2017-11-08,13,Wed
33443,15,1,19,278,2017-11-08 12:18:21,0,11/8/2017 12:18:21,2017-11-08,12,Wed
54868,3,1,53,466,2017-11-08 0:26:35,0,11/8/2017 0:26:35,2017-11-08,0,Wed
112418,15,1,13,245,2017-11-07 8:41:20,0,11/7/2017 8:41:20,2017-11-07,8,Tue
21660,12,1,13,178,2017-11-07 9:00:46,0,11/7/2017 9:00:46,2017-11-07,9,Tue
9660,2,1,47,237,2017-11-07 5:38:08,0,11/7/2017 5:38:08,2017-11-07,5,Tue
92816,6,1,3,125,2017-11-09 7:19:41,0,11/9/2017 7:19:41,2017-11-09,7,Thu
50869,20,2,42,259,2017-11-07 8:42:48,0,11/7/2017 8:42:48,2017-11-07,8,Tue
121608,3,1,13,280,2017-11-08 0:52:31,0,11/8/2017 0:52:31,2017-11-08,0,Wed
80305,3,1,41,115,2017-11-08 15:21:40,0,11/8/2017 15:21:40,2017-11-08,15,Wed
30059,3,1,17,280,2017-11-09 4:29:38,0,11/9/2017 4:29:38,2017-11-09,4,Thu
262075,20,1,13,478,2017-11-08 1:22:42,0,11/8/2017 1:22:42,2017-11-08,1,Wed
93054,5,1,15,377,2017-11-08 23:43:56,0,11/8/2017 23:43:56,2017-11-08,23,Wed
121278,15,1,13,265,2017-11-06 23:39:54,0,11/6/2017 23:39:54,2017-11-06,23,Mon
5314,12,2,17,178,2017-11-07 11:25:25,0,11/7/2017 11:25:25,2017-11-07,11,Tue
86291,3,1,19,371,2017-11-08 0:14:23,0,11/8/2017 0:14:23,2017-11-08,0,Wed
125571,2,1,17,435,2017-11-08 0:09:20,0,11/8/2017 0:09:20,2017-11-08,0,Wed
94068,21,1,19,128,2017-11-07 7:47:56,0,11/7/2017 7:47:56,2017-11-07,7,Tue
79456,14,1,17,480,2017-11-09 15:02:15,0,11/9/2017 15:02:15,2017-11-09,15,Thu
44327,3,1,19,371,2017-11-07 0:46:06,0,11/7/2017 0:46:06,2017-11-07,0,Tue
29164,2,1,13,477,2017-11-08 7:53:48,0,11/8/2017 7:53:48,2017-11-08,7,Wed
81263,11,1,17,219,2017-11-09 11:33:06,0,11/9/2017 11:33:06,2017-11-09,11,Thu
118367,26,1,13,266,2017-11-07 12:30:30,0,11/7/2017 12:30:30,2017-11-07,12,Tue
6410,13,1,19,469,2017-11-09 7:02:42,0,11/9/2017 7:02:42,2017-11-09,7,Thu
283045,15,1,16,245,2017-11-08 6:12:50,0,11/8/2017 6:12:50,2017-11-08,6,Wed
103773,3,1,1,466,2017-11-07 0:55:30,0,11/7/2017 0:55:30,2017-11-07,0,Tue
1082,3,1,18,280,2017-11-08 15:26:08,0,11/8/2017 15:26:08,2017-11-08,15,Wed
1235,14,1,15,480,2017-11-09 6:56:15,0,11/9/2017 6:56:15,2017-11-09,6,Thu
77048,8,2,19,145,2017-11-07 14:46:02,0,11/7/2017 14:46:02,2017-11-07,14,Tue
272361,14,1,8,401,2017-11-08 7:50:46,0,11/8/2017 7:50:46,2017-11-08,7,Wed
76255,3,1,1,280,2017-11-09 7:14:20,0,11/9/2017 7:14:20,2017-11-09,7,Thu
68352,3,1,8,424,2017-11-09 3:52:04,0,11/9/2017 3:52:04,2017-11-09,3,Thu
138599,9,1,13,134,2017-11-08 16:05:12,0,11/8/2017 16:05:12,2017-11-08,16,Wed
125456,12,1,18,328,2017-11-07 9:11:36,0,11/7/2017 9:11:36,2017-11-07,9,Tue
106795,9,1,19,466,2017-11-08 22:22:42,0,11/8/2017 22:22:42,2017-11-08,22,Wed
44595,14,2,25,118,2017-11-09 9:33:07,0,11/9/2017 9:33:07,2017-11-09,9,Thu
835,2,1,19,477,2017-11-08 3:35:47,0,11/8/2017 3:35:47,2017-11-08,3,Wed
89078,14,1,18,489,2017-11-09 1:42:34,0,11/9/2017 1:42:34,2017-11-09,1,Thu
59882,2,1,22,122,2017-11-07 6:05:11,0,11/7/2017 6:05:11,2017-11-07,6,Tue
110077,2,1,19,477,2017-11-06 23:37:44,0,11/6/2017 23:37:44,2017-11-06,23,Mon
47534,3,1,17,280,2017-11-07 5:05:31,0,11/7/2017 5:05:31,2017-11-07,5,Tue
17629,25,1,13,259,2017-11-09 2:20:31,0,11/9/2017 2:20:31,2017-11-09,2,Thu
116812,2,1,16,237,2017-11-09 3:06:43,0,11/9/2017 3:06:43,2017-11-09,3,Thu
49383,3,2,36,280,2017-11-08 15:24:53,0,11/8/2017 15:24:53,2017-11-08,15,Wed
99613,23,1,13,153,2017-11-07 16:46:33,0,11/7/2017 16:46:33,2017-11-07,16,Tue
14236,2,2,65,477,2017-11-08 5:47:38,0,11/8/2017 5:47:38,2017-11-08,5,Wed
44229,2,1,22,219,2017-11-07 12:19:00,0,11/7/2017 12:19:00,2017-11-07,12,Tue
94115,3,1,16,442,2017-11-09 1:12:18,0,11/9/2017 1:12:18,2017-11-09,1,Thu
200066,14,1,19,401,2017-11-07 2:44:24,0,11/7/2017 2:44:24,2017-11-07,2,Tue
197144,3,1,22,173,2017-11-08 0:06:10,0,11/8/2017 0:06:10,2017-11-08,0,Wed
45344,2,1,32,435,2017-11-09 5:34:19,0,11/9/2017 5:34:19,2017-11-09,5,Thu
98261,2,1,56,452,2017-11-08 5:26:10,0,11/8/2017 5:26:10,2017-11-08,5,Wed
184884,3,1,19,409,2017-11-07 8:45:09,0,11/7/2017 8:45:09,2017-11-07,8,Tue
91536,2,2,16,205,2017-11-08 0:24:58,0,11/8/2017 0:24:58,2017-11-08,0,Wed
300283,15,1,8,386,2017-11-09 5:00:45,0,11/9/2017 5:00:45,2017-11-09,5,Thu
182576,6,1,19,459,2017-11-07 9:31:50,0,11/7/2017 9:31:50,2017-11-07,9,Tue
18641,12,1,25,140,2017-11-07 12:06:42,0,11/7/2017 12:06:42,2017-11-07,12,Tue
27997,9,1,13,244,2017-11-09 4:04:56,0,11/9/2017 4:04:56,2017-11-09,4,Thu
133103,25,1,41,259,2017-11-08 13:13:36,0,11/8/2017 13:13:36,2017-11-08,13,Wed
43865,3,1,19,280,2017-11-08 7:20:03,0,11/8/2017 7:20:03,2017-11-08,7,Wed
35456,2,1,17,477,2017-11-07 23:22:32,0,11/7/2017 23:22:32,2017-11-07,23,Tue
105339,2,1,27,219,2017-11-09 5:17:49,0,11/9/2017 5:17:49,2017-11-09,5,Thu
37207,18,1,19,107,2017-11-09 0:39:24,0,11/9/2017 0:39:24,2017-11-09,0,Thu
65982,18,1,18,121,2017-11-06 17:27:22,0,11/6/2017 17:27:22,2017-11-06,17,Mon
13756,3,1,20,489,2017-11-07 13:08:29,0,11/7/2017 13:08:29,2017-11-07,13,Tue
4147,18,1,32,449,2017-11-08 2:31:55,0,11/8/2017 2:31:55,2017-11-08,2,Wed
229747,6,1,11,459,2017-11-08 1:25:53,0,11/8/2017 1:25:53,2017-11-08,1,Wed
99856,2,1,23,236,2017-11-09 12:55:34,0,11/9/2017 12:55:34,2017-11-09,12,Thu
39780,14,1,40,401,2017-11-07 8:15:55,0,11/7/2017 8:15:55,2017-11-07,8,Tue
16032,15,1,6,412,2017-11-09 4:32:49,0,11/9/2017 4:32:49,2017-11-09,4,Thu
186803,18,1,13,439,2017-11-08 8:06:54,0,11/8/2017 8:06:54,2017-11-08,8,Wed
